datetime,open,high,low,close,vol
2025-07-30 07:00:00,3790.72,3804,3781.85,3792.39,749758.34
2025-07-30 06:00:00,3779.12,3793.76,3756.84,3790.72,815199.11
2025-07-30 05:00:00,3763.45,3784.36,3751.34,3779.12,554413.07
2025-07-30 04:00:00,3763.84,3783.44,3738.31,3763.45,1557781.03
2025-07-30 03:00:00,3769.6,3796.05,3756,3763.85,1341873.28
2025-07-30 02:00:00,3768,3775,3749.32,3769.59,796463.71
2025-07-30 01:00:00,3750.52,3793.76,3743.07,3768.01,2558481.34
2025-07-30 00:00:00,3760.5,3768.57,3715.01,3750.52,3788384.1
2025-07-29 23:00:00,3781.31,3783.19,3745.96,3760.5,2682302.9
2025-07-29 22:00:00,3838.04,3839.22,3769,3781.32,3897736.09
2025-07-29 21:00:00,3851.93,3873.58,3828.08,3838.01,1954126.17
2025-07-29 20:00:00,3825,3859.99,3821,3851.93,1921839.3
2025-07-29 19:00:00,3828.87,3839.71,3811,3825.01,1732249.62
2025-07-29 18:00:00,3871.7,3874.08,3823.49,3828.87,2241992.53
2025-07-29 17:00:00,3871.46,3878.3,3863.24,3871.7,761048.02
2025-07-29 16:00:00,3876.25,3886,3858.37,3871.45,1594524.04
2025-07-29 15:00:00,3827.8,3879.12,3827.71,3876.24,2869761.06
2025-07-29 14:00:00,3806.3,3835,3800.51,3827.79,1983785.81
2025-07-29 13:00:00,3777.35,3806.97,3777.35,3806.3,759452.1
2025-07-29 12:00:00,3791.11,3801.92,3772.49,3777.36,1035575.34
2025-07-29 11:00:00,3758.39,3798.7,3758.37,3791.11,1594384.35
2025-07-29 10:00:00,3758.21,3772.98,3728.81,3758.4,1903982.52
2025-07-29 09:00:00,3779.79,3798.33,3757.14,3758.22,1147227.34
2025-07-29 08:00:00,3796.99,3821.8,3740.01,3779.79,3049788.5
2025-07-29 07:00:00,3786.11,3799.5,3773.88,3796.98,882917.91
2025-07-29 06:00:00,3788.17,3802.68,3765.01,3786.11,928615.6
2025-07-29 05:00:00,3787.56,3802.86,3774.15,3788.17,706306.44
2025-07-29 04:00:00,3796.85,3803.99,3765,3787.56,912191.51
2025-07-29 03:00:00,3782.25,3806.08,3763.39,3796.85,1571605.26
2025-07-29 02:00:00,3784.26,3788,3752.01,3782.26,2379408.12
2025-07-29 01:00:00,3805.01,3809.56,3778.4,3784.26,1443567.46
2025-07-29 00:00:00,3806.61,3821.87,3792,3805,1158987.28
2025-07-28 23:00:00,3785.01,3821.4,3780.72,3806.61,2343783.21
2025-07-28 22:00:00,3843.65,3852.51,3773.01,3785,4879186.98
2025-07-28 21:00:00,3870.79,3874.82,3825.8,3843.66,3839037.45
2025-07-28 20:00:00,3879.48,3890,3868.64,3870.79,1041689.12
2025-07-28 19:00:00,3887.47,3893.32,3858,3879.53,1364174.16
2025-07-28 18:00:00,3893.51,3897,3875.76,3887.48,744589.38
2025-07-28 17:00:00,3891.58,3895.65,3871.87,3893.51,1054987.3
2025-07-28 16:00:00,3892.57,3903.51,3882,3891.59,992151.45
2025-07-28 15:00:00,3912.2,3913.7,3876,3892.58,2367659
2025-07-28 14:00:00,3929,3933.96,3909,3912.2,1377949.96
2025-07-28 13:00:00,3901.26,3942.49,3899.48,3929,3013221.29
2025-07-28 12:00:00,3879.1,3904.93,3867,3901.26,1333029.42
2025-07-28 11:00:00,3885.23,3894.48,3868,3879.1,986660.83
2025-07-28 10:00:00,3848.93,3908.06,3842.1,3885.23,3273041.15
2025-07-28 09:00:00,3861,3864.86,3843.4,3848.93,1100339.66
2025-07-28 08:00:00,3871,3886.47,3854.36,3861,1835226.78
